N,time_numpy,time_cupy
580001,0.008321046829223633,0.0004782676696777344
590001,0.009398937225341797,0.0005452632904052734
600001,0.009188413619995117,0.00046515464782714844
610001,0.008234500885009766,0.0004668235778808594
620001,0.008605480194091797,0.0008447170257568359
630001,0.00878453254699707,0.00046944618225097656
640001,0.009258508682250977,0.00046706199645996094
650001,0.009018182754516602,0.0005018711090087891
660001,0.009402036666870117,0.0005016326904296875
670001,0.009591341018676758,0.0013990402221679688
680001,0.009964942932128906,0.0005328655242919922
690001,0.010651826858520508,0.0005004405975341797
700001,0.010559797286987305,0.00047326087951660156
710001,0.010484457015991211,0.0004851818084716797
720001,0.010952234268188477,0.0004892349243164062
730001,0.009960174560546875,0.0004994869232177734
740001,0.009951114654541016,0.00046753883361816406
750001,0.010447263717651367,0.00048828125
760001,0.011249542236328125,0.0004878044128417969
770001,0.010665178298950195,0.00047850608825683594
780001,0.01100778579711914,0.00047850608825683594
790001,0.011124849319458008,0.0004949569702148438
800001,0.02113032341003418,0.00047659873962402344
810001,0.02176189422607422,0.0005054473876953125
820001,0.03303170204162598,0.00045990943908691406
830001,0.012706279754638672,0.0006513595581054688
840001,0.012559175491333008,0.0005135536193847656
850001,0.012476682662963867,0.0004887580871582031
860001,0.012612104415893555,0.0005037784576416016
870001,0.012154579162597656,0.0004968643188476562
880001,0.012593507766723633,0.0005545616149902344
890001,0.012019634246826172,0.0004918575286865234
900001,0.012948036193847656,0.0005793571472167969
910001,0.013094663619995117,0.00048065185546875
920001,0.01278376579284668,0.0004951953887939453
930001,0.013434410095214844,0.00047898292541503906
940001,0.013769149780273438,0.0009639263153076172
950001,0.013588905334472656,0.0008695125579833984
960001,0.013758659362792969,0.0004973411560058594
970001,0.014348745346069336,0.00047516822814941406
980001,0.013964414596557617,0.0004951953887939453
990001,0.013907909393310547,0.0005145072937011719
1000001,0.014250755310058594,0.0004730224609375
1010001,0.014445781707763672,0.0008854866027832031
1020001,0.014752864837646484,0.0006468296051025391
1030001,0.014584779739379883,0.00047326087951660156
1040001,0.015478372573852539,0.00048065185546875
1050001,0.016161680221557617,0.00046515464782714844
1060001,0.015098333358764648,0.0005805492401123047
1070001,0.014816522598266602,0.0004787445068359375
1080001,0.014791727066040039,0.0004818439483642578
1090001,0.014923572540283203,0.0004601478576660156
1100001,0.016292333602905273,0.0004780292510986328
1110001,0.015088319778442383,0.0004603862762451172
1120001,0.015585184097290039,0.0004680156707763672
1130001,0.015992164611816406,0.0004642009735107422
1140001,0.01597905158996582,0.00047278404235839844
1150001,0.016205310821533203,0.0004734992980957031
1160001,0.01667165756225586,0.00046753883361816406
1170001,0.016109704971313477,0.0004551410675048828
1180001,0.016163110733032227,0.0004856586456298828
1190001,0.017525434494018555,0.00046324729919433594
1200001,0.03165245056152344,0.0008840560913085938
1210001,0.044766902923583984,0.0004961490631103516
1220001,0.017953157424926758,0.0006215572357177734
1230001,0.01759791374206543,0.00046634674072265625
1240001,0.017262935638427734,0.0004749298095703125
1250001,0.01740264892578125,0.00047588348388671875
1260001,0.018114089965820312,0.0004520416259765625
1270001,0.01726055145263672,0.00045371055603027344
1280001,0.017768383026123047,0.0004475116729736328
1290001,0.0182950496673584,0.00045013427734375
1300001,0.018221616744995117,0.0006933212280273438
1310001,0.018372774124145508,0.0004956722259521484
1320001,0.01972198486328125,0.0004591941833496094
1330001,0.019095897674560547,0.0004744529724121094
1340001,0.019906044006347656,0.0005757808685302734
1350001,0.018956422805786133,0.0004360675811767578
1360001,0.018820524215698242,0.0004343986511230469
1370001,0.02041029930114746,0.0004410743713378906
1380001,0.019887208938598633,0.0004477500915527344
1390001,0.02085256576538086,0.0004582405090332031
1400001,0.01990509033203125,0.00046324729919433594
1410001,0.020563125610351562,0.00044989585876464844
1420001,0.020002126693725586,0.0004532337188720703
1430001,0.01997661590576172,0.0004513263702392578
1440001,0.020143747329711914,0.0004634857177734375
1450001,0.02137279510498047,0.00043582916259765625
1460001,0.02033519744873047,0.0004515647888183594
1470001,0.021096229553222656,0.0005307197570800781
1480001,0.020416736602783203,0.0004584789276123047
1490001,0.020804166793823242,0.000453948974609375
1500001,0.038777828216552734,0.0005633831024169922
1510001,0.03876042366027832,0.00045418739318847656
1520001,0.032041072845458984,0.00044536590576171875
1530001,0.02218914031982422,0.00044918060302734375
1540001,0.02169036865234375,0.0004546642303466797
1550001,0.02198338508605957,0.00043773651123046875
1560001,0.02215290069580078,0.00043654441833496094
1570001,0.022597312927246094,0.0005006790161132812
1580001,0.021645784378051758,0.00043964385986328125
1590001,0.04405474662780762,0.0004324913024902344
1600001,0.022005558013916016,0.00046372413635253906
1610001,0.022616863250732422,0.0006101131439208984
1620001,0.022834062576293945,0.0004324913024902344
